Rank;Value;Player Name;Status;Games Played;Total Minutes;PTS;TPM;REB;AST;STL;BLK;TOV;FG%;FGA;FT%;FTA;zPTS;zTPM;zAST;zREB;zSTL;zBLK;zTOV;zFG%;zFT%
175;0.15604099255698964;Bilal Coulibaly;;66;32.3;12.8;1.2027999999999999;5.12;3.72;1.24;0.69;2.08;0.44;10.72;0.72;3.11;0.4925850357827461;0.08864871315844838;0.8259699137520535;0.5561389564569281;1.4105726228922555;0.6037799041556595;-1.1051503739697712;-0.7148949410603346;-0.7532808981550787
176;0.15550680592751417;Brice Sensabaugh;;72;25.3;15.4;2.9367;3.6;1.97;0.71;0.15;1.73;0.44;12.43;0.87;1.86;0.8860525340391984;1.9738195634497024;-0.11100255467833453;-0.06567304897606469;0.07585013253809547;-0.6696604144665066;-0.6769649845075215;-0.8187110684595799;0.8058510944086388
177;0.15045709868120583;Jerami Grant;;55;28.6;13.5;2.2464;3.14;1.68;0.8;0.81;1.37;0.38;11.52;0.87;2.92;0.598518593005637;1.2232956359129052;-0.2662722780182274;-0.25385299798868094;0.30250112146616054;0.8867666416272523;-0.23654572677492205;-2.2539301765111195;1.353633075411847
178;0.14823430899751694;Dillon Brooks;;75;31.5;14.2;2.5389;3.43;2.64;0.94;0.2;1.5;0.43;11.67;0.81;1.92;0.7044521502285279;1.5413142492759548;0.24772404752072832;-0.13521781274159675;0.6550693264653724;-0.5517492738533432;-0.39558601428947177;-1.0242161343525849;0.29231824272406554
179;0.14644669485476358;Kon Knueppel;;70;27.3;12.4;1.9722000000000002;2.97;2.71;0.8;0.17;1.37;0.44;9.44;0.88;2.39;0.43205157451252263;0.9251735716935954;0.2852029462579438;-0.323397761754213;0.30250112146616054;-0.6224959582212412;-0.23654572677492205;-0.6371846234749301;1.192715109987956
180;0.14491391173667065;Moussa Diabaté;;71;22.4;9.5;0.0324;7.6;0.9;0.91;0.63;1.1;0.63;6.12;0.65;2.76;-0.006816019696597319;-1.1838606375427936;-0.6838942925186289;1.5706743337423372;0.5795189968226843;0.46228653541986336;0.09376871652452771;2.071775334712973;-1.5992277618343298
181;0.14439296899578785;Chris Paul;New Contract, New Team;69;23.6;7.4;1.539;3.1;5.11;1.03;0.25;1.33;0.43;6.19;0.88;0.6;-0.32461669136527027;0.454179850979499;1.570193760105333;-0.27021647181586494;0.8817203153934374;-0.4338381332401796;-0.18761025369352205;-0.5733510715426798;0.18307541614133788
182;0.14143900269281937;Guerschon Yabusele;Player Option, New Team, New Contract;72;25.7;10.5;1.3528;4.9;2.05;0.8;0.27;1.22;0.52;7.52;0.76;1.68;0.14451763347896127;0.25173518154975605;-0.06816952755008832;0.4661398504074161;0.30250112146616054;-0.3866736769949141;-0.05303770271967203;0.7766384872105417;-0.16070034261278698
183;0.14077220927574224;Wendell Carter Jr.;;68;27.5;8.8;0.7584000000000001;7.22;1.58;0.82;0.73;1.23;0.49;6.94;0.71;1.73;-0.11274957691948821;-0.3945221305288651;-0.3198135619285352;1.415221332384089;0.3528680078946192;0.6981088166461904;-0.06527157099002202;0.2628453254359538;-0.5697367585122617
184;0.1371052361360124;Nikola Jović;;61;25.6;10.2;1.6796;4.25;3;0.82;0.32;1.57;0.47;7.83;0.84;1.26;0.09911753752629358;0.6070462340182846;0.44047266959783665;0.2002334007156756;0.3528680078946192;-0.2687625363817506;-0.4812230921819218;-0.03291398314913733;0.31710888718421154
185;0.1360753349428836;Day'Ron Sharpe;Restricted Free Agent;71;18.7;8.4;0.3078;7.46;1.88;0.59;0.93;1.24;0.52;6.92;0.68;1.29;-0.1732830381897117;-0.8844338815763528;-0.15918971019761166;1.5134021753471933;-0.22635118603265772;1.1697533790988448;-0.07750543926037202;0.7095605863328258;-0.6472748710362058
186;0.13157975006607245;Luke Kornet;;68;17.2;6;0.010400000000000001;5.08;1.17;0.43;0.97;0.37;0.69;3.86;0.69;0.96;-0.5364838058110524;-1.2077799862401852;-0.5393328259607976;0.5397754826297441;-0.6292862774603286;1.2640822915893755;0.9868411002600771;1.7824572285225149;-0.47605545693469564
187;0.12926525914731382;Brandon Clarke;;47;16.8;8.3;0.012599999999999998;4.75;1.23;0.66;0.57;0.64;0.67;5.42;0.7;1.42;-0.18841640350726752;-1.2053880513704462;-0.5072080556146128;0.4047768235554759;-0.05006708353305153;0.320793166684067;0.6565266569606274;2.2949748806012833;-0.5626046014502513
188;0.1262958400649515;Ace Bailey;;67;31.4;16.7;1.7884;5.92;1.76;0.85;0.65;1.63;0.44;15.16;0.71;2.4;1.0827862831674244;0.725338285758113;-0.22343925088998107;0.8834084330006085;0.42841833753730757;0.5094509916651289;-0.5546263018040215;-0.984452605184686;-0.7302216126653298
189;0.11347485733886255;Sam Merrill;Unrestricted Free Agent;72;22.8;9.5;2.6403;2.68;1.95;0.83;0.19;0.52;0.43;7.76;0.93;0.24;-0.006816019696597319;1.6515607019084786;-0.12171081146039613;-0.44203294700129714;0.37805145110884864;-0.5753315019759758;0.8033330762048272;-0.7025222665447981;0.03674203350667315
190;0.11206283537896372;Dennis Schröder;New Contract, New Team;76;30.6;12.4;1.4355;2.97;6.31;0.81;0.19;1.89;0.4;10.28;0.84;3.19;0.43205157451252263;0.3416501877894969;2.212689167029027;-0.323397761754213;0.32768456468039003;-0.5753315019759758;-0.8727068768331213;-1.57487144470955;1.0407976096720968
191;0.10868495595145364;Zach Collins;New Contract, New Team;60;17.7;8.3;0.6732;5.79;2.17;0.52;0.59;1.38;0.53;5.97;0.83;1.63;-0.18841640350726752;-0.4871552445751278;-0.003919986857718802;0.8302271430622604;-0.4026352885322636;0.36795762292933243;-0.24877959504527178;0.7320877498604721;0.37879860622866746
192;0.1085489108782368;Keyonte George;;70;29.5;17.2;2.7611999999999997;3.29;4.6;0.58;0.13;2.02;0.4;13.7;0.82;4.15;1.1584531097552035;1.7830083954318723;1.2971332121627626;-0.19248997113674088;-0.2515346292468872;-0.7168248707117721;-1.0317471643476712;-2.0774918444087938;1.008433960406158
193;0.10774962909735072;Yves Missi;;68;24.3;8.6;0.010799999999999999;7.92;1.17;0.39;1.24;0.8;0.57;6.23;0.62;2.44;-0.1430163075546001;-1.207345088991142;-0.5393328259607976;1.7015821243598095;-0.7300200503172463;1.9008024509004586;0.4607847646350275;1.304122699060158;-1.7778311042555113
194;0.10520055731251948;Rui Hachimura;New Team;74;28.5;11.8;1.5366;4.17;1.02;0.59;0.35;0.6;0.5;9.06;0.75;1.54;0.3412513826071875;0.4515704674852381;-0.6196447518262593;0.16750645306130754;-0.22635118603265772;-0.19801585201385258;0.7054621300420274;0.5580752313620712;-0.2330488588723868
195;0.09826654294463227;Jaylin Williams;;65;18.7;6.2;1.2958;5.99;2.78;0.56;0.61;0.91;0.44;4.77;0.77;0.81;-0.5062170751759406;0.18976232356105924;0.3226818449951592;0.9120445121981806;-0.3019015156753458;0.41512207917459787;0.3262122136611776;-0.35366338665938263;-0.11964210957781486
196;0.09598990624529258;Ben Sheppard;;71;24.4;8.5;1.6064999999999998;3.99;2.2;0.84;0.25;0.69;0.43;7;0.9;0.94;-0.1581496728721559;0.5275687617555872;0.012142398315373696;0.09387082083897956;0.40323489432307813;-0.4338381332401796;0.5953573156088775;-0.6399935352061947;0.46371630668426733
197;0.09359406075669158;Larry Nance Jr.;;61;22.4;7.3;0.9072;4.84;1.92;1.05;0.42;0.77;0.47;6.32;0.73;0.63;-0.3397500566828262;-0.23274035388468814;-0.1377731966334885;0.44159463966663987;0.9320872018218964;-0.032940255155423585;0.4974863694460775;-0.03892257067963921;-0.246695231088324
198;0.09208043197872726;Dylan Harper;;72;27.4;13.7;1.1873;4.59;3.85;1.06;0.4;2.12;0.45;10.94;0.75;3.61;0.6287853236407486;0.07179644475801343;0.8955735828354536;0.3393229282467397;0.9572706450361258;-0.08010471140068891;-1.1540858470511712;-0.49234716138171614;-0.33748731687495964
199;0.0901069659326154;Jaylen Wells;;74;27.5;11.2;1.8981;4.27;2.16;0.62;0.12;0.99;0.44;8.38;0.85;2.15;0.2504511907018522;0.8446088563082891;-0.009274115248749475;0.20841513762926744;-0.15080085638996935;-0.7404070988344048;0.22834126749837771;-0.5728307667245162;0.752459078453392
200;0.08751753983044666;Tre Jones;;73;20.3;8.4;0.40599999999999997;2.86;4.32;0.83;0.17;0.89;0.5;6.67;0.84;1.64;-0.1732830381897117;-0.7776666069361771;1.1472176172139008;-0.36839731477896914;0.37805145110884864;-0.6224959582212412;0.3506799502018776;0.3939549358940202;0.4595968221814719
201;0.08602200257745385;Terance Mann;New Contract;67;26.6;10.7;1.1196;3.69;2.24;0.69;0.23;0.9;0.51;8.22;0.79;1.38;0.17478436411407286;-0.0018099146425967845;0.03355891187949687;-0.0288552328649007;0.025483246109636554;-0.481002589485445;0.3384460819315276;0.6776444113269343;0.03594874482835884
202;0.08056795760401894;Bruce Brown;;73;26.5;10.3;0.9537000000000001;3.87;2.7;0.9;0.39;1.34;0.47;8.46;0.81;1.73;0.11425090284384966;-0.18218354868338268;0.27984881786691307;0.04478039935742746;0.5543355536084549;-0.10368693952332164;-0.19984412196387205;-0.03040708901389208;0.2480176439439938
203;0.07715797703690296;Collin Murray-Boyles;;68;21.3;8.7;0.1932;5.18;1.97;1.14;0.78;1.47;0.52;6.41;0.7;2.62;-0.1278829422370443;-1.0090319434273118;-0.11100255467833453;0.580684167197704;1.158738190749961;0.8160199572593541;-0.35888440947842176;0.6525443705867712;-0.9067630426405511
204;0.07667297989534048;De'Anthony Melton;New Contract;47;21.3;9.3;1.7796999999999998;3.42;2.7;1.15;0.36;1.41;0.41;7.85;0.82;1.25;-0.03708275033170893;0.715879270591417;0.27984881786691307;-0.13930868119839285;1.1839216339641905;-0.17443362389121983;-0.28548119985632175;-1.0484732774902805;0.19518662940346787
205;0.06536463345182818;RJ Barrett;Unrestricted Free Agent;76;31.3;17.6;1.6275;6.03;4.07;0.81;0.26;2.09;0.45;14.65;0.7;3.94;1.2189865710254273;0.5504008673303704;1.0133644074381312;0.9284079860253647;0.32768456468039003;-0.4102559051175469;-1.117384242240121;-0.637585220126435;-1.285337327949127
206;0.05989449219577028;Luka Garza;;64;21.6;12.3;0.99;5.71;1.35;0.53;0.29;1.34;0.53;8.85;0.75;2.65;0.4169182091949668;-0.1427166233326864;-0.4429585149222433;0.7975001954078924;-0.37745184531803416;-0.3395092207496488;-0.19984412196387205;1.1161644414210312;-0.2890520899754731
207;0.0582767832968439;Ryan Dunn;;71;26.5;9.9;1.8104;5.72;0.85;1.27;0.69;0.75;0.4;9.44;0.51;1.16;0.053717441573626165;0.7492576344555048;-0.7106649344737828;0.8015910638646883;1.4861229525349438;0.6037799041556595;0.5219541059867775;-1.4514208202220154;-1.5298462982038064
208;0.05559462460780118;Duncan Robinson;;68;26.6;11.5;2.7800000000000002;2.64;2.36;0.69;0.11;1.29;0.44;9.21;0.88;0.74;0.2958512866545198;1.8034485661369168;0.09780845257186614;-0.4583964208284812;0.025483246109636554;-0.7639893269570376;-0.13867478061212204;-0.6232210507838031;0.2620416491787153
209;0.05369980739554968;Noah Clowney;;71;25.3;11.7;1.9985;4.5;1.05;0.57;0.69;1.11;0.4;9.62;0.82;2.6;0.32611801728963147;0.9537680658182043;-0.603582366653167;0.30250511213557574;-0.2767180724611166;0.6037799041556595;0.08153484825417771;-1.4778745254693444;0.5737672834903264
210;0.047814030559647676;Ronald Holland II;New Team, New Contract;74;23.3;10.2;0.8704000000000001;3.85;2.05;1.07;0.38;1.34;0.49;7.29;0.75;2.85;0.09911753752629358;-0.27275090079668884;-0.06816952755008832;0.036598662443835445;0.9824540882503553;-0.12726916764595436;-0.19984412196387205;0.27933246701916725;-0.2991427622462189
211;0.04761561230463787;Harrison Barnes;Unrestricted Free Agent;73;24.6;10.6;1.8490999999999997;3.17;1.34;0.52;0.16;0.6;0.49;7.58;0.81;1.6;0.15965099879651706;0.7913339433004618;-0.44831264331327414;-0.24158039261829298;-0.4026352885322636;-0.6460781863438739;0.7054621300420274;0.2929932414738319;0.21770670793660726
212;0.045969143855502055;Max Strus;;36;25.4;9.9;2.2274;4.21;2.95;0.58;0.2;1.06;0.43;8.14;0.79;0.79;0.053717441573626165;1.2026380165833395;0.41370202764268277;0.18386992688849157;-0.2515346292468872;-0.5517492738533432;0.1427041896059277;-0.7337866322140981;-0.04583877228022067
213;0.044401511445608256;P.J. Washington;;76;27.5;12.3;1.3528;5.17;1.77;0.87;0.64;1.56;0.47;9.62;0.69;2.82;0.4169182091949668;0.25173518154975605;-0.21808512249895026;0.576593298740908;0.47878522396576645;0.4858687635424961;-0.4689892239115718;-0.025791220447405228;-1.097421507125492
214;0.04363621970915638;Ryan Rollins;;71;18.7;7.8;0.9765999999999999;2.6;3.33;1.05;0.28;1.34;0.49;5.99;0.8;1.29;-0.2640832300950469;-0.1572856811756433;0.6171589065018527;-0.4747598946556652;0.9320872018218964;-0.3630914488722814;-0.19984412196387205;0.2180945125672342;0.08444973325393305
215;0.041197724986615565;Mike Conley;Unrestricted Free Agent;58;23.3;7.4;1.5456999999999999;2.34;4.05;0.82;0.19;1.02;0.43;5.82;0.88;0.96;-0.32461669136527027;0.46146437990097733;1.0026561506560694;-0.5811224745323614;0.3528680078946192;-0.5753315019759758;0.1916396626873277;-0.5429094523383563;0.38613144395251014
216;0.03564440046040001;Marcus Smart;Player Option, New Team, New Contract;46;27.4;9.7;1.5246000000000002;2.5;3.85;1.5;0.28;1.85;0.4;8.54;0.77;1.7;0.02345071093851429;0.4385235500139337;0.8955735828354536;-0.5156685792236253;2.065342146462221;-0.3630914488722814;-0.8237714037517215;-1.3191522939853677;-0.08040666027352636
217;0.032842985812080255;Bub Carrington;;71;28.6;10.4;1.881;4.58;5.15;0.56;0.31;2.24;0.42;8.87;0.83;1.37;0.12938426816140547;0.8260169989116802;1.5916102736694562;0.3352320597899438;-0.3019015156753458;-0.29234476450438335;-1.3008922662953712;-0.9851150006403263;0.29359681889166317
218;0.031124282876882712;Royce O'Neale;;74;22.3;8.7;2.262;3.68;2.41;0.78;0.4;0.92;0.41;7.52;0.66;0.52;-0.1278829422370443;1.2402566286256012;0.12457909452702022;-0.03294610132169662;0.25213423503770166;-0.08010471140068891;0.3139783453908276;-1.0070907599620789;-0.4028052427676973
219;0.030702192895329328;Jonathan Isaac;Unrestricted Free Agent;56;16.2;4.4;0.4371;4.65;0.7;0.96;1.15;0.67;0.43;3.62;0.71;1.13;-0.778617650891946;-0.7438533458230459;-0.7909768603392446;0.36386813898751597;0.7054362128938313;1.688562397796764;0.6198250521495774;-0.3619052300423407;-0.42601897867314753
220;0.029561330280888094;Karlo Matković;;42;16.3;7.2;0.5066;4.26;0.89;0.43;0.75;0.9;0.6;4.97;0.79;0.91;-0.35488342200038203;-0.66828994880174;-0.6892484209096595;0.20432426917247154;-0.6292862774603286;0.7452732728914558;0.3384460819315276;1.3489204407426585;-0.029204023038010306
221;0.025500098760369447;Justin Champagnie;Restricted Free Agent;61;17.7;7;0.8967999999999999;4.64;0.79;0.81;0.5;0.69;0.52;5.14;0.72;1;-0.3851501526354938;-0.24404768235981886;-0.7427897048199675;0.3597772705307197;0.32768456468039003;0.1557175698256381;0.5953573156088775;0.5105628137289582;-0.34761110571597836
222;0.024615311277652725;Moritz Wagner;;38;17.3;10.1;0.6264;4.38;1.17;0.6;0.27;1.09;0.58;6.41;0.77;2.65;0.08398417220873777;-0.5380382227132158;-0.5393328259607976;0.2534146906540236;-0.20116774281842825;-0.3866736769949141;0.10600258479487772;1.4818749468261356;-0.038526124497544466
223;0.023008173306364017;Moses Moody;Restricted Free Agent;72;22.4;9.2;1.6107;2.48;1.18;0.81;0.47;0.68;0.45;7.1;0.8;1.41;-0.052216115649265;0.5321351828705441;-0.5339786975697668;-0.5238503161372173;0.32768456468039003;0.08497088545773994;0.6075911838792274;-0.3420198984221999;0.1067567706478237
224;0.02279805529109528;Klay Thompson;;62;25.3;11.6;2.636;2.67;1.6;0.56;0.43;0.89;0.41;10.3;0.9;0.72;0.31098465197207564;1.6468855564812614;-0.3091053051464736;-0.44612381545809326;-0.3019015156753458;-0.009358027032790855;0.3506799502018776;-1.3557071197450978;0.3188281220224442
225;0.017277640525043925;Dru Smith;;38;18.8;6.1;0.9786;2.4;2.02;1.19;0.36;0.9;0.47;4.82;0.82;0.8;-0.5213504404934965;-0.15511119493042574;-0.08423191272318058;-0.5565772637915853;1.2846554068211082;-0.17443362389121983;0.3384460819315276;-0.044891366239721425;0.06899307804238902
226;0.0114266796012323;Quinten Post;;65;20.3;9.6;2.172;3.68;1.3;0.45;0.53;0.94;0.45;7.66;0.77;0.84;0.008317345620958485;1.142404747590817;-0.4697291568773973;-0.03294610132169662;-0.5789193910318696;0.2264642541935363;0.28951060885012775;-0.3639426242704656;-0.11831956634291967
227;0.00844625738677265;Collin Sexton;New Team, Unrestricted Free Agent, New Contract;59;25.4;12.5;1.2363;2.24;3.18;0.66;0.11;1.79;0.48;9.63;0.86;2.4;0.4471849398300784;0.12507135776584047;0.5368469806363909;-0.6220311591003214;-0.05006708353305153;-0.7639893269570376;-0.7503681941296215;0.1819046782778338;0.9714641236908422
228;0.007795090449287044;Khaman Maluach;Unrestricted Free Agent, New Team, New Contract;66;18.8;6.9;0.182;5.79;0.68;0.34;0.91;0.91;0.57;4.98;0.76;1.26;-0.40028351795304956;-1.0212090664005296;-0.8016851171213061;0.8302271430622604;-0.8559372663883934;1.1225889228535793;0.3262122136611776;1.0296054417031206;-0.15936293937327578
229;0.0058690526648084475;Bogdan Bogdanović;;55;22.7;9.8;1.7366000000000001;2.82;2.19;0.65;0.18;0.96;0.45;7.88;0.89;1.08;0.03858407625607036;0.6690190920069816;0.006788269924342784;-0.3847607886061532;-0.07525052674728099;-0.5989137300986086;0.26504287230942775;-0.3725551237108558;0.5048673326493521
230;0.0058456280215197776;Jonathan Kuminga;Restricted Free Agent;73;26.7;17.4;1.1424;5.46;2.49;0.86;0.49;1.62;0.48;12.84;0.68;5.7;1.1887198403903152;0.022979228552882123;0.16741212165526656;0.6952284839879922;0.453601780751537;0.1321353417030054;-0.5423924335336718;0.2638966102159219;-2.328970321529571
231;0.005241993892189267;Isaiah Collier;;74;27.6;11.4;0.7946;3.32;6.73;1.16;0.24;2.66;0.46;9.43;0.71;2.87;0.28071792133696405;-0.3551639294904297;2.4375625594523207;-0.18021736576635294;1.2091050771784198;-0.45742036136281233;-1.8147147336500709;-0.22989068246294417;-0.8428005402053913
232;0.004276607304027606;Tre Johnson;;73;28.6;13.9;2.2903000000000002;2.67;2.57;0.74;0.22;1.45;0.41;12.13;0.84;2.06;0.6590520542758604;1.2710256089954282;0.21024514878351266;-0.44612381545809326;0.15140046218078385;-0.5045848176080777;-0.33441667293772176;-1.5851919896741995;0.6170834871787558
233;0.002607191808023404;Davion Mitchell;;74;26.5;7.3;0.8892;2.42;5.16;1.15;0.22;1.55;0.46;6.05;0.7;1.15;-0.3397500566828262;-0.25231073009164506;1.596964402060487;-0.5483955268779934;1.1839216339641905;-0.5045848176080777;-0.45675535564122177;-0.17045587066857557;-0.48516895218212724
234;0.0004500666878464917;Dean Wade;New Contract;67;24.3;6.7;1.7472000000000003;3.98;1.18;0.81;0.44;0.46;0.42;5.4;0.68;0.63;-0.4305502485881613;0.6805438691066342;-0.5339786975697668;0.08977995238218346;0.32768456468039003;0.014224201089841874;0.8767362858269272;-0.6247967680222802;-0.39559255871515026
235;-0.004028467690312361;Jordan Clarkson;Unrestricted Free Agent, New Team, New Contract;68;26.6;14.2;2.1525;3.19;4.35;0.77;0.17;2.27;0.41;12.01;0.81;2.86;0.7044521502285279;1.1212035066999466;1.163280002386993;-0.23339865570470095;0.2269507918234722;-0.6224959582212412;-1.337593871106421;-1.5701438014821276;0.5114896261627401
236;-0.00516017562868756;Vince Williams Jr.;;72;20.8;8.9;1.4734999999999998;4.2;2.59;0.68;0.41;1.29;0.43;7.41;0.81;1.25;-0.09761621160193241;0.3829654264486279;0.22095340556557425;0.17977905843169567;0.00029980289540738035;-0.05652248327805631;-0.13867478061212204;-0.6737261402704412;0.1361003417630588
237;-0.011147163643945012;Nickeil Alexander-Walker;New Contract;75;24.6;9.5;1.8130000000000002;3.18;2.6;0.62;0.46;1.22;0.43;7.52;0.78;1.6;-0.006816019696597319;0.7520844665742876;0.22630753395660516;-0.23748952416149688;-0.15080085638996935;0.06138865733510734;-0.05303770271967203;-0.6827763513852395;-0.009184676308530114
238;-0.01236265167833629;Kris Dunn;Unrestricted Free Agent, New Contract;61;19.7;5.4;0.8772000000000001;2.86;2.16;1.23;0.33;0.78;0.44;4.99;0.81;0.24;-0.6272839977163874;-0.26535764756294955;-0.009274115248749475;-0.36839731477896914;1.385389179678026;-0.2451803082591179;0.4852525011757275;-0.36701984749438;-0.09939231489822674
239;-0.01517367720715619;Naji Marshall;;74;24.6;10.3;0.9834;4.54;2.45;0.87;0.16;1.48;0.46;8.53;0.8;1.84;0.11425090284384966;-0.14989242794190386;0.1459956080911434;0.3188685859627598;0.47878522396576645;-0.6460781863438739;-0.37111827774877176;-0.21406484500290882;0.1866903213095334
240;-0.016155315669957402;Dorian Finney-Smith;Unrestricted Free Agent, New Contract;61;26.6;8.8;1.9832;3.47;1.17;0.87;0.35;0.88;0.43;7.43;0.71;0.52;-0.11274957691948821;0.9371332460422911;-0.5393328259607976;-0.11885433891441272;0.47878522396576645;-0.19801585201385258;0.3629138184722276;-0.675371633200405;-0.2799059025009457
241;-0.028229976971754295;Jaxson Hayes;Unrestricted Free Agent;68;16.8;6.4;0.0051;3.96;0.78;0.51;0.75;0.69;0.76;3.56;0.65;1.59;-0.47595034454082885;-1.2135423747900114;-0.7481438332109983;0.08159821546859145;-0.4278187317464931;0.7452732728914558;0.5953573156088775;2.176305921871445;-0.987149234297827
242;-0.02851822136946833;Cole Anthony;New Contract, New Team;67;19.2;9;1.1412;3.16;3.09;0.69;0.37;1.51;0.44;7.36;0.86;1.62;-0.0824828462843766;0.021674536805751564;0.48865982511711364;-0.24567126107508888;0.025483246109636554;-0.1508513957685871;-0.40781988255982177;-0.5109053573986425;0.6052491427288003
243;-0.029724936975434633;Isaiah Joe;;73;19.4;8.9;2.2973999999999997;2.35;1.36;0.52;0.12;0.4;0.45;6.78;0.84;0.65;-0.09761621160193241;1.2787450351659495;-0.43760438653121253;-0.5770316060755654;-0.4026352885322636;-0.7404070988344048;0.9501394954490271;-0.3294926265089041;0.0883782546903945
244;-0.030261310383637257;Tyus Jones;New Team, Unrestricted Free Agent, New Contract;73;23.4;6.8;1.364;2.13;4.31;0.74;0.1;0.74;0.44;6;0.84;0.24;-0.4154168832706055;0.26391230452297376;1.1418634888228696;-0.6670307121250776;0.15140046218078385;-0.7875715550796702;0.5341879742571275;-0.4283381449641346;-0.06535872779700201
245;-0.031908604332890514;Terrence Shannon Jr.;Restricted Free Agent;74;24.3;10.3;0.8066000000000001;3.15;1.91;0.55;0.31;0.95;0.5;8.35;0.81;1.38;0.11425090284384966;-0.3421170120191249;-0.1431273250245193;-0.249762129531885;-0.3270849588895753;-0.29234476450438335;0.27727674057977775;0.5093198297795096;0.16641127777033626
246;-0.033360621873862066;Hansen Yang;;58;18.3;7.6;0.3937;6.37;1.98;0.49;1.09;2.03;0.51;6.01;0.69;1.57;-0.2943499607301587;-0.7910396973442643;-0.10564842628730374;1.0674975135564289;-0.478185618174952;1.547069029060968;-1.043981032618021;0.47822939164889255;-0.6798367959763483
247;-0.03537966827878428;Anthony Black;;74;21.7;8.1;0.7194;3.09;2.22;1.01;0.55;1.19;0.45;7.05;0.76;1.44;-0.2186831341423794;-0.4369246123106051;0.02285065509743528;-0.27430734027266107;0.8313534289649785;0.27362871043880177;-0.016336097908622026;-0.34006251218574685;-0.1599361121902598
248;-0.03549406531770224;Taurean Prince;New Team;78;27.4;7.4;1.5334;2.87;1.87;0.94;0.23;1.02;0.45;5.83;0.81;0.72;-0.32461669136527027;0.44809128949289034;-0.16454383858864235;-0.36430644632217307;0.6550693264653724;-0.481002589485445;0.1916396626873277;-0.2923022880163036;0.012524987272923645
249;-0.0375884027488117;Derrick Jones Jr.;;74;23.7;8.9;0.9582999999999999;3.35;0.71;0.88;0.49;0.77;0.52;6.71;0.65;1.48;-0.09761621160193241;-0.1771822303193828;-0.7856227319482139;-0.16794476039596481;0.5039686671799959;0.1321353417030054;0.4974863694460775;0.6860833210256273;-0.9296033898285174
250;-0.04721937491549068;Peyton Watson;;74;19.3;6.6;0.5459999999999999;3.2;1.04;0.51;1.25;0.7;0.5;5.06;0.66;1.52;-0.44568361390571726;-0.6254525697709566;-0.6089364950441978;-0.22930778724790485;-0.4278187317464931;1.9243846790230914;0.5831234473385275;0.2833969125871139;-0.8786802154728793
251;-0.04952084226653956;Stephon Castle;;77;28.6;14.3;1.083;3.95;4.29;1;0.3;2.32;0.45;11.71;0.72;3.88;0.719585515546084;-0.041603012930075775;1.1311552320408083;0.07750734701179553;0.8061699857507492;-0.31592699262701607;-1.3987632124581708;-0.5224909094230741;-0.9013215333099562
252;-0.05274139695230451;Baylor Scheierman;;71;20.6;8.7;1.7605;4.2;2.35;0.85;0.13;1.06;0.41;7.54;0.76;1.06;-0.1278829422370443;0.6950042026373298;0.09245432418083546;0.17977905843169567;0.42841833753730757;-0.7168248707117721;0.1427041896059277;-1.0095987913274247;-0.15872608068759564
253;-0.054515486574828555;Mouhamed Gueye;;70;15.3;5.5;0.5952000000000001;4.01;0.73;0.69;0.83;0.47;0.45;4.55;0.75;1.19;-0.6121506323988316;-0.5719602081386077;-0.7749144751661522;0.1020525577525714;0.025483246109636554;0.9339310978725174;0.8645024175565772;-0.24219320036310021;-0.21539018239806781
254;-0.0557741637595997;Haywood Highsmith;;63;24.3;6;1.1433;3.98;1.66;0.83;0.34;0.74;0.45;5.07;0.72;0.39;-0.5364838058110524;0.02395774736322986;-0.276980534800289;0.08977995238218346;0.37805145110884864;-0.22159808013648516;0.5341879742571275;-0.2625500172222165;-0.2303321609777438
255;-0.05690061100346075;Keldon Johnson;;75;20.3;9.9;0.9176;3.97;1.3;0.49;0.26;0.92;0.5;7.78;0.8;1.61;0.053717441573626165;-0.2214330254095575;-0.4697291568773973;0.08568908392538754;-0.478185618174952;-0.4102559051175469;0.3139783453908276;0.47017816935407375;0.14393516630439182
256;-0.05734696091837224;Saddiq Bey;Player Option, New Team, New Contract;54;23.3;9.7;1.4504;4.05;0.92;0.57;0.15;0.72;0.43;7.84;0.87;1.76;0.02345071093851429;0.35785011031636665;-0.6731860357365673;0.11841603157975543;-0.2767180724611166;-0.6696604144665066;0.5586557107978275;-0.7091042382646502;0.754173549031027
257;-0.05739388815582954;Isaac Okoro;Player Option;61;22.4;8.2;1.0397;2.71;1.55;0.69;0.37;0.51;0.5;6.12;0.71;1.46;-0.2035497688248236;-0.0886806401390331;-0.3358759471016276;-0.4297603416309092;0.025483246109636554;-0.1508513957685871;0.8155669444751772;0.3561866670624655;-0.5050637575847645
258;-0.06462278595623729;Miles McBride;Restricted Free Agent;67;20.7;7.9;1.4948;2.09;1.93;0.9;0.23;0.52;0.42;7.1;0.82;0.56;-0.24894986477749098;0.4061237049601937;-0.13241906824245772;-0.6833941859522615;0.5543355536084549;-0.481002589485445;0.8033330762048272;-0.8013215505729162;0.001689850650959955
259;-0.06593720662731443;Jose Alvarado;;55;19.6;7.8;1.4393;2.17;2.99;1.01;0.22;0.98;0.4;6.97;0.81;0.93;-0.2640832300950469;0.34578171165541005;0.435118541206806;-0.6506672382978935;0.8313534289649785;-0.5045848176080777;0.24057513576872772;-1.0884171982169881;0.06148880697625411
